,Country,1990,1999,2000,2012,2013,2014,2015,2016,2017,2018,2019,Code
45,"Congo, Rep.","2,385,435.0","3,016,659.0","3,134,030.0","4,713,257.0","4,828,066.0","4,944,861.0","5,064,386.0","5,186,824.0","5,312,340.0","5,441,062.0","5,570,733.0",
46,Costa Rica,"3,158,253.0","3,901,430.0","3,979,193.0","4,736,593.0","4,791,535.0","4,844,288.0","4,895,242.0","4,945,205.0","4,993,842.0","5,040,734.0","5,084,532.0",CRI
47,Cote d'Ivoire,"11,910,540.0","16,345,894.0","16,799,670.0","22,010,712.0","22,469,268.0","22,995,555.0","23,596,741.0","24,213,622.0","24,848,016.0","25,493,988.0","26,147,551.0",
48,Croatia,"4,777,368.0","4,512,597.0","4,468,302.0","4,267,558.0","4,255,689.0","4,238,389.0","4,203,604.0","4,174,349.0","4,124,531.0","4,087,843.0","4,065,253.0",HRV
49,Cuba,"10,626,680.0","11,070,094.0","11,105,791.0","11,309,290.0","11,321,579.0","11,332,026.0","11,339,894.0","11,342,012.0","11,336,405.0","11,328,244.0","11,316,697.0",CUB
50,Curacao,"145,400.0","139,428.0","133,860.0","152,088.0","153,822.0","155,909.0","157,980.0","159,664.0","160,175.0","159,336.0","157,441.0",
51,Cyprus,"788,500.0","931,600.0","948,237.0","1,156,556.0","1,166,968.0","1,176,995.0","1,187,280.0","1,197,881.0","1,208,523.0","1,218,831.0","1,228,836.0",CYP
52,Czechia,"10,333,355.0","10,283,860.0","10,255,063.0","10,510,785.0","10,514,272.0","10,525,347.0","10,546,059.0","10,566,332.0","10,594,438.0","10,629,928.0","10,671,870.0",CZE
53,Denmark,"5,140,939.0","5,321,799.0","5,339,616.0","5,591,572.0","5,614,932.0","5,643,475.0","5,683,483.0","5,728,010.0","5,764,980.0","5,793,636.0","5,814,422.0",DNK
54,Djibouti,"577,173.0","719,371.0","742,033.0","954,297.0","971,753.0","989,087.0","1,006,259.0","1,023,261.0","1,040,233.0","1,057,198.0","1,073,994.0",DJI
55,Dominica,"69,481.0","68,698.0","68,346.0","68,888.0","68,819.0","69,371.0","70,007.0","70,075.0","70,403.0","70,823.0","71,428.0",DMA
56,Dominican Republic,"7,129,004.0","8,411,374.0","8,540,791.0","10,030,882.0","10,157,051.0","10,282,115.0","10,405,832.0","10,527,592.0","10,647,244.0","10,765,531.0","10,881,882.0",DOM
57,Ecuador,"10,449,837.0","12,412,046.0","12,626,507.0","15,483,883.0","15,722,989.0","15,957,994.0","16,195,902.0","16,439,585.0","16,696,944.0","17,015,672.0","17,343,740.0",ECU
58,"Egypt, Arab Rep.","57,214,630.0","69,907,887.0","71,371,371.0","91,240,376.0","93,377,890.0","95,592,324.0","97,723,799.0","99,784,030.0","101,789,386.0","103,740,765.0","105,618,671.0",
59,El Salvador,"5,367,179.0","5,923,852.0","5,958,482.0","6,161,289.0","6,185,642.0","6,209,526.0","6,231,066.0","6,250,510.0","6,266,654.0","6,276,342.0","6,280,217.0",SLV
60,Equatorial Guinea,"465,549.0","655,029.0","684,977.0","1,193,636.0","1,243,941.0","1,295,183.0","1,346,973.0","1,398,927.0","1,450,694.0","1,502,091.0","1,553,031.0",GNQ
61,Eritrea,"2,149,960.0","2,356,477.0","2,392,880.0","3,252,596.0","3,296,367.0","3,323,425.0","3,340,006.0","3,365,287.0","3,396,933.0","3,445,374.0","3,498,818.0",ERI
62,Estonia,"1,569,174.0","1,390,244.0","1,396,985.0","1,322,696.0","1,317,997.0","1,314,545.0","1,315,407.0","1,315,790.0","1,317,384.0","1,321,977.0","1,326,898.0",EST
63,Eswatini,"854,011.0","1,018,370.0","1,030,496.0","1,111,444.0","1,118,319.0","1,125,865.0","1,133,936.0","1,142,524.0","1,151,390.0","1,160,428.0","1,169,613.0",SWZ
64,Ethiopia,"47,878,073.0","65,077,579.0","67,031,867.0","94,451,280.0","97,084,366.0","99,746,766.0","102,471,895.0","105,293,228.0","108,197,950.0","111,129,438.0","114,120,594.0",ETH
65,Faroe Islands,"47,479.0","45,203.0","45,660.0","48,392.0","48,418.0","48,465.0","48,816.0","49,500.0","50,230.0","50,955.0","51,681.0",FRO
66,Fiji,"780,430.0","823,422.0","832,509.0","911,059.0","913,453.0","915,560.0","917,200.0","918,371.0","919,019.0","918,996.0","918,465.0",FJI
67,Finland,"4,986,431.0","5,165,474.0","5,176,209.0","5,413,971.0","5,438,972.0","5,461,512.0","5,479,531.0","5,495,303.0","5,508,214.0","5,515,525.0","5,521,606.0",FIN
68,France,"58,044,701.0","60,504,420.0","60,921,384.0","65,662,240.0","66,002,289.0","66,312,067.0","66,548,272.0","66,724,104.0","66,918,020.0","67,158,348.0","67,388,001.0",FRA
69,French Polynesia,"211,089.0","246,821.0","250,927.0","286,584.0","288,032.0","289,873.0","291,787.0","293,541.0","295,450.0","297,606.0","299,717.0",PYF
70,Gabon,"983,028.0","1,240,764.0","1,272,935.0","1,836,705.0","1,902,226.0","1,966,855.0","2,028,517.0","2,086,206.0","2,140,215.0","2,192,012.0","2,242,785.0",GAB
71,"Gambia, The","1,040,616.0","1,396,499.0","1,437,539.0","2,061,014.0","2,124,869.0","2,189,019.0","2,253,133.0","2,317,206.0","2,381,182.0","2,444,916.0","2,508,883.0",
72,Georgia,"4,802,000.0","4,157,192.0","4,077,131.0","3,728,874.0","3,717,668.0","3,719,414.0","3,725,276.0","3,727,505.0","3,728,004.0","3,726,549.0","3,720,161.0",GEO
